,URL,HomeTeam,AwayTeam,Quarter,SecLeft,HomePlay,AwayPlay,HomeScore,AwayScore,Shooter,ShotType,ShotOutcome,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType
29092,04300MIL,MIL,BOS,2,666,,T. Rozier misses 3-pt jump shot from 25 ft,28,32,T. Rozier ,3.0,0,,,,,,,,,,,,,
29093,04300MIL,MIL,BOS,2,662,Defensive rebound by S. Brown,,28,32,,,,,,,,S. Brown ,defensive,,,,,,,
29094,04300MIL,MIL,BOS,2,660,Turnover by S. Brown (traveling),,28,32,,,,,,,,,,,,,,,S. Brown ,common_tov
29095,04300MIL,MIL,BOS,2,640,,Turnover by J. Brown (bad pass; steal by N. Mirotic),28,32,,,,,,,,,,,,,,,J. Brown ,steal
29096,04300MIL,MIL,BOS,2,634,Shooting foul by J. Tatum (drawn by G. Antetokounmpo),,28,32,,,,,shooting,J. Tatum ,G. Antetokounmpo ,,,,,,,,,
29097,04300MIL,MIL,BOS,2,634,G. Antetokounmpo makes free throw 1 of 2,,29,32,,,,,,,,,,G. Antetokounmpo ,1,1 of 2,,,,
29098,04300MIL,MIL,BOS,2,634,P. Connaughton enters the game for G. Hill,,29,32,,,,,,,,,,,,,P. Connaughton - MIL,G. Hill - MIL,,
29099,04300MIL,MIL,BOS,2,634,G. Antetokounmpo makes free throw 2 of 2,,30,32,,,,,,,,,,G. Antetokounmpo ,1,2 of 2,,,,
29100,04300MIL,MIL,BOS,2,634,,Personal foul by E. Bledsoe (drawn by T. Rozier),30,32,,,,,personal,E. Bledsoe ,T. Rozier ,,,,,,,,,
29101,04300MIL,MIL,BOS,2,625,,J. Brown misses 2-pt layup from 4 ft (block by N. Mirotic),30,32,J. Brown ,2.0,0,N. Mirotic ,,,,,,,,,,,,
29102,04300MIL,MIL,BOS,2,625,,Offensive rebound by Team,30,32,,,,,,,,Team ,offensive,,,,,,,
29103,04300MIL,MIL,BOS,2,623,,Personal foul by S. Brown (drawn by J. Tatum),30,32,,,,,personal,S. Brown ,J. Tatum ,,,,,,,,,
29104,04300MIL,MIL,BOS,2,609,,J. Tatum makes 2-pt jump shot from 12 ft,30,34,J. Tatum ,2.0,1,,,,,,,,,,,,,
29105,04300MIL,MIL,BOS,2,599,E. Bledsoe makes 2-pt layup from 1 ft,,32,34,E. Bledsoe ,2.0,1,,,,,,,,,,,,,
29106,04300MIL,MIL,BOS,2,580,,A. Horford makes 2-pt dunk from 1 ft,32,36,A. Horford ,2.0,1,,,,,,,,,,,,,
29107,04300MIL,MIL,BOS,2,567,P. Connaughton misses 3-pt jump shot from 28 ft,,32,36,P. Connaughton ,3.0,0,,,,,,,,,,,,,
29108,04300MIL,MIL,BOS,2,564,,Defensive rebound by T. Rozier,32,36,,,,,,,,T. Rozier ,defensive,,,,,,,
29109,04300MIL,MIL,BOS,2,555,,J. Tatum misses 2-pt layup from 3 ft (block by G. Antetokounmpo),32,36,J. Tatum ,2.0,0,G. Antetokounmpo ,,,,,,,,,,,,
29110,04300MIL,MIL,BOS,2,551,Defensive rebound by S. Brown,,32,36,,,,,,,,S. Brown ,defensive,,,,,,,
29111,04300MIL,MIL,BOS,2,546,S. Brown misses 3-pt jump shot from 25 ft,,32,36,S. Brown ,3.0,0,,,,,,,,,,,,,
29112,04300MIL,MIL,BOS,2,544,Offensive rebound by E. Bledsoe,,32,36,,,,,,,,E. Bledsoe ,offensive,,,,,,,
29113,04300MIL,MIL,BOS,2,537,G. Antetokounmpo makes 2-pt dunk from 1 ft,,34,36,G. Antetokounmpo ,2.0,1,,,,,,,,,,,,,
29114,04300MIL,MIL,BOS,2,511,,J. Brown makes 2-pt hook shot from 9 ft,34,38,J. Brown ,2.0,1,,,,,,,,,,,,,
29115,04300MIL,MIL,BOS,2,493,Personal foul by T. Rozier (drawn by N. Mirotic),,34,38,,,,,personal,T. Rozier ,N. Mirotic ,,,,,,,,,
29116,04300MIL,MIL,BOS,2,493,,A. Baynes enters the game for A. Horford,34,38,,,,,,,,,,,,,A. Baynes - BOS,A. Horford - BOS,,
29117,04300MIL,MIL,BOS,2,493,,K. Irving enters the game for T. Rozier,34,38,,,,,,,,,,,,,K. Irving - BOS,T. Rozier - BOS,,
29118,04300MIL,MIL,BOS,2,493,K. Middleton enters the game for S. Brown,,34,38,,,,,,,,,,,,,K. Middleton - MIL,S. Brown - MIL,,
29119,04300MIL,MIL,BOS,2,486,Shooting foul by J. Tatum (drawn by N. Mirotic),,34,38,,,,,shooting,J. Tatum ,N. Mirotic ,,,,,,,,,
29120,04300MIL,MIL,BOS,2,486,N. Mirotic makes free throw 1 of 2,,35,38,,,,,,,,,,N. Mirotic ,1,1 of 2,,,,
29121,04300MIL,MIL,BOS,2,486,N. Mirotic makes free throw 2 of 2,,36,38,,,,,,,,,,N. Mirotic ,1,2 of 2,,,,
29122,04300MIL,MIL,BOS,2,478,,Personal foul by E. Bledsoe (drawn by K. Irving),36,38,,,,,personal,E. Bledsoe ,K. Irving ,,,,,,,,,
29123,04300MIL,MIL,BOS,2,478,G. Hill enters the game for E. Bledsoe,,36,38,,,,,,,,,,,,,G. Hill - MIL,E. Bledsoe - MIL,,
29124,04300MIL,MIL,BOS,2,462,,K. Irving misses 2-pt layup from 5 ft,36,38,K. Irving ,2.0,0,,,,,,,,,,,,,
29125,04300MIL,MIL,BOS,2,459,Defensive rebound by P. Connaughton,,36,38,,,,,,,,P. Connaughton ,defensive,,,,,,,
29126,04300MIL,MIL,BOS,2,454,K. Middleton makes 3-pt jump shot from 26 ft (assist by P. Connaughton),,39,38,K. Middleton ,3.0,1,,,,,,,,,,,,,
29127,04300MIL,MIL,BOS,2,439,,J. Tatum misses 3-pt jump shot from 26 ft,39,38,J. Tatum ,3.0,0,,,,,,,,,,,,,
29128,04300MIL,MIL,BOS,2,436,Defensive rebound by P. Connaughton,,39,38,,,,,,,,P. Connaughton ,defensive,,,,,,,
29129,04300MIL,MIL,BOS,2,430,K. Middleton makes 3-pt jump shot from 27 ft,,42,38,K. Middleton ,3.0,1,,,,,,,,,,,,,
29130,04300MIL,MIL,BOS,2,430,,M. Morris enters the game for J. Tatum,42,38,,,,,,,,,,,,,M. Morris - BOS,J. Tatum - BOS,,
29131,04300MIL,MIL,BOS,2,430,B. Lopez enters the game for N. Mirotic,,42,38,,,,,,,,,,,,,B. Lopez - MIL,N. Mirotic - MIL,,
29132,04300MIL,MIL,BOS,2,412,,J. Brown misses 2-pt jump shot from 13 ft,42,38,J. Brown ,2.0,0,,,,,,,,,,,,,
29133,04300MIL,MIL,BOS,2,409,Defensive rebound by B. Lopez,,42,38,,,,,,,,B. Lopez ,defensive,,,,,,,
29134,04300MIL,MIL,BOS,2,397,G. Antetokounmpo makes 2-pt layup from 2 ft,,44,38,G. Antetokounmpo ,2.0,1,,,,,,,,,,,,,
29135,04300MIL,MIL,BOS,2,382,,K. Irving makes 2-pt jump shot from 10 ft,44,40,K. Irving ,2.0,1,,,,,,,,,,,,,
29136,04300MIL,MIL,BOS,2,371,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,44,40,G. Antetokounmpo ,3.0,0,,,,,,,,,,,,,
29137,04300MIL,MIL,BOS,2,368,,Defensive rebound by K. Irving,44,40,,,,,,,,K. Irving ,defensive,,,,,,,
29138,04300MIL,MIL,BOS,2,354,,A. Baynes makes 2-pt jump shot from 7 ft (assist by M. Morris),44,42,A. Baynes ,2.0,1,,,,,,,,,,,,,
29139,04300MIL,MIL,BOS,2,335,K. Middleton misses 2-pt layup from 4 ft (block by K. Irving),,44,42,K. Middleton ,2.0,0,K. Irving ,,,,,,,,,,,,
29140,04300MIL,MIL,BOS,2,335,Offensive rebound by Team,,44,42,,,,,,,,Team ,offensive,,,,,,,
29141,04300MIL,MIL,BOS,2,332,K. Middleton makes 2-pt jump shot from 13 ft (assist by G. Antetokounmpo),,46,42,K. Middleton ,2.0,1,,,,,,,,,,,,,
29142,04300MIL,MIL,BOS,2,312,,M. Morris misses 2-pt jump shot from 16 ft,46,42,M. Morris ,2.0,0,,,,,,,,,,,,,
29143,04300MIL,MIL,BOS,2,309,Defensive rebound by P. Connaughton,,46,42,,,,,,,,P. Connaughton ,defensive,,,,,,,
29144,04300MIL,MIL,BOS,2,303,B. Lopez misses 3-pt jump shot from 26 ft,,46,42,B. Lopez ,3.0,0,,,,,,,,,,,,,
29145,04300MIL,MIL,BOS,2,300,,Defensive rebound by M. Morris,46,42,,,,,,,,M. Morris ,defensive,,,,,,,
29146,04300MIL,MIL,BOS,2,291,,K. Irving misses 2-pt jump shot from 16 ft,46,42,K. Irving ,2.0,0,,,,,,,,,,,,,
29147,04300MIL,MIL,BOS,2,290,Defensive rebound by B. Lopez,,46,42,,,,,,,,B. Lopez ,defensive,,,,,,,
29148,04300MIL,MIL,BOS,2,277,B. Lopez misses 3-pt jump shot from 29 ft,,46,42,B. Lopez ,3.0,0,,,,,,,,,,,,,
29149,04300MIL,MIL,BOS,2,274,,Defensive rebound by K. Irving,46,42,,,,,,,,K. Irving ,defensive,,,,,,,
29150,04300MIL,MIL,BOS,2,268,,K. Irving makes 3-pt jump shot from 32 ft (assist by J. Brown),46,45,K. Irving ,3.0,1,,,,,,,,,,,,,
29151,04300MIL,MIL,BOS,2,248,K. Middleton misses 3-pt jump shot from 27 ft,,46,45,K. Middleton ,3.0,0,,,,,,,,,,,,,
29152,04300MIL,MIL,BOS,2,245,,Defensive rebound by M. Morris,46,45,,,,,,,,M. Morris ,defensive,,,,,,,
29153,04300MIL,MIL,BOS,2,238,,M. Morris makes 3-pt jump shot from 26 ft (assist by K. Irving),46,48,M. Morris ,3.0,1,,,,,,,,,,,,,
29154,04300MIL,MIL,BOS,2,236,,A. Horford enters the game for A. Baynes,46,48,,,,,,,,,,,,,A. Horford - BOS,A. Baynes - BOS,,
29155,04300MIL,MIL,BOS,2,236,N. Mirotic enters the game for G. Antetokounmpo,,46,48,,,,,,,,,,,,,N. Mirotic - MIL,G. Antetokounmpo - MIL,,
29156,04300MIL,MIL,BOS,2,219,B. Lopez misses 2-pt jump shot from 12 ft,,46,48,B. Lopez ,2.0,0,,,,,,,,,,,,,
29157,04300MIL,MIL,BOS,2,217,,Defensive rebound by J. Brown,46,48,,,,,,,,J. Brown ,defensive,,,,,,,
29158,04300MIL,MIL,BOS,2,207,,K. Irving misses 3-pt jump shot from 27 ft,46,48,K. Irving ,3.0,0,,,,,,,,,,,,,
29159,04300MIL,MIL,BOS,2,204,Defensive rebound by N. Mirotic,,46,48,,,,,,,,N. Mirotic ,defensive,,,,,,,
29160,04300MIL,MIL,BOS,2,192,G. Hill misses 3-pt jump shot from 27 ft,,46,48,G. Hill ,3.0,0,,,,,,,,,,,,,
29161,04300MIL,MIL,BOS,2,188,,Defensive rebound by K. Irving,46,48,,,,,,,,K. Irving ,defensive,,,,,,,
29162,04300MIL,MIL,BOS,2,174,,A. Horford makes 3-pt jump shot from 27 ft (assist by J. Brown),46,51,A. Horford ,3.0,1,,,,,,,,,,,,,
29163,04300MIL,MIL,BOS,2,156,N. Mirotic misses 3-pt jump shot from 26 ft,,46,51,N. Mirotic ,3.0,0,,,,,,,,,,,,,
29164,04300MIL,MIL,BOS,2,156,Offensive rebound by Team,,46,51,,,,,,,,Team ,offensive,,,,,,,
29165,04300MIL,MIL,BOS,2,156,,Loose ball foul by K. Irving (drawn by G. Hill),46,51,,,,,loose ball,K. Irving ,G. Hill ,,,,,,,,,
29166,04300MIL,MIL,BOS,2,156,G. Antetokounmpo enters the game for P. Connaughton,,46,51,,,,,,,,,,,,,G. Antetokounmpo - MIL,P. Connaughton - MIL,,
29167,04300MIL,MIL,BOS,2,156,E. Bledsoe enters the game for B. Lopez,,46,51,,,,,,,,,,,,,E. Bledsoe - MIL,B. Lopez - MIL,,
29168,04300MIL,MIL,BOS,2,143,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by E. Bledsoe),,48,51,G. Antetokounmpo ,2.0,1,,,,,,,,,,,,,
29169,04300MIL,MIL,BOS,2,123,,Turnover by A. Horford (bad pass),48,51,,,,,,,,,,,,,,,A. Horford ,common_tov
29170,04300MIL,MIL,BOS,2,103,G. Antetokounmpo misses 2-pt jump shot from 4 ft,,48,51,G. Antetokounmpo ,2.0,0,,,,,,,,,,,,,
29171,04300MIL,MIL,BOS,2,99,Offensive rebound by G. Hill,,48,51,,,,,,,,G. Hill ,offensive,,,,,,,
29172,04300MIL,MIL,BOS,2,99,G. Hill makes 2-pt layup from 1 ft,,50,51,G. Hill ,2.0,1,,,,,,,,,,,,,
29173,04300MIL,MIL,BOS,2,83,,K. Irving misses 3-pt jump shot from 30 ft,50,51,K. Irving ,3.0,0,,,,,,,,,,,,,
29174,04300MIL,MIL,BOS,2,79,Defensive rebound by N. Mirotic,,50,51,,,,,,,,N. Mirotic ,defensive,,,,,,,
29175,04300MIL,MIL,BOS,2,73,K. Middleton makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,53,51,K. Middleton ,3.0,1,,,,,,,,,,,,,
29176,04300MIL,MIL,BOS,2,60,,A. Horford misses 3-pt jump shot from 27 ft,53,51,A. Horford ,3.0,0,,,,,,,,,,,,,
29177,04300MIL,MIL,BOS,2,59,,Offensive rebound by J. Brown,53,51,,,,,,,,J. Brown ,offensive,,,,,,,
29178,04300MIL,MIL,BOS,2,59,,J. Brown makes 2-pt layup from 1 ft,53,53,J. Brown ,2.0,1,,,,,,,,,,,,,
29179,04300MIL,MIL,BOS,2,50,E. Bledsoe misses 2-pt layup from 2 ft,,53,53,E. Bledsoe ,2.0,0,,,,,,,,,,,,,
29180,04300MIL,MIL,BOS,2,48,,Defensive rebound by M. Morris,53,53,,,,,,,,M. Morris ,defensive,,,,,,,
29181,04300MIL,MIL,BOS,2,44,,M. Morris misses 3-pt jump shot from 26 ft,53,53,M. Morris ,3.0,0,,,,,,,,,,,,,
29182,04300MIL,MIL,BOS,2,40,Defensive rebound by N. Mirotic,,53,53,,,,,,,,N. Mirotic ,defensive,,,,,,,
29183,04300MIL,MIL,BOS,2,31,E. Bledsoe makes 3-pt jump shot from 27 ft (assist by N. Mirotic),,56,53,E. Bledsoe ,3.0,1,,,,,,,,,,,,,
29184,04300MIL,MIL,BOS,2,7,,A. Horford misses 2-pt jump shot from 17 ft,56,53,A. Horford ,2.0,0,,,,,,,,,,,,,
29185,04300MIL,MIL,BOS,2,5,,Offensive rebound by J. Brown,56,53,,,,,,,,J. Brown ,offensive,,,,,,,
29186,04300MIL,MIL,BOS,2,5,,J. Brown makes 2-pt layup from 4 ft,56,55,J. Brown ,2.0,1,,,,,,,,,,,,,
29187,04300MIL,MIL,BOS,2,2,G. Hill makes 3-pt jump shot from 25 ft (assist by N. Mirotic),,59,55,G. Hill ,3.0,1,,,,,,,,,,,,,
29188,04300MIL,MIL,BOS,2,0,,J. Brown misses 3-pt jump shot from 55 ft,59,55,J. Brown ,3.0,0,,,,,,,,,,,,,
29189,04300MIL,MIL,BOS,2,0,,Offensive rebound by Team,59,55,,,,,,,,Team ,offensive,,,,,,,
29190,04300MIL,MIL,BOS,2,0,,End of 2nd quarter,59,55,,,,,,,,,,,,,,,,
29191,04300MIL,MIL,BOS,3,705,,J. Tatum misses 2-pt hook shot from 8 ft,59,55,J. Tatum ,2.0,0,,,,,,,,,,,,,
29192,04300MIL,MIL,BOS,3,703,Defensive rebound by G. Antetokounmpo,,59,55,,,,,,,,G. Antetokounmpo ,defensive,,,,,,,
29193,04300MIL,MIL,BOS,3,702,Offensive foul by E. Bledsoe (drawn by K. Irving),,59,55,,,,,offensive,E. Bledsoe ,K. Irving ,,,,,,,,,
29194,04300MIL,MIL,BOS,3,702,Turnover by E. Bledsoe (offensive foul),,59,55,,,,,,,,,,,,,,,E. Bledsoe ,common_tov
29195,04300MIL,MIL,BOS,3,691,,K. Irving makes 2-pt layup from 2 ft,59,57,K. Irving ,2.0,1,,,,,,,,,,,,,
29196,04300MIL,MIL,BOS,3,681,E. Bledsoe makes 2-pt layup from 1 ft (assist by B. Lopez),,61,57,E. Bledsoe ,2.0,1,,,,,,,,,,,,,
29197,04300MIL,MIL,BOS,3,660,,J. Tatum misses 3-pt jump shot from 26 ft,61,57,J. Tatum ,3.0,0,,,,,,,,,,,,,
29198,04300MIL,MIL,BOS,3,657,Defensive rebound by G. Antetokounmpo,,61,57,,,,,,,,G. Antetokounmpo ,defensive,,,,,,,
29199,04300MIL,MIL,BOS,3,654,G. Antetokounmpo makes 2-pt layup from 2 ft,,63,57,G. Antetokounmpo ,2.0,1,,,,,,,,,,,,,
29200,04300MIL,MIL,BOS,3,633,,J. Brown makes 2-pt layup from 1 ft (assist by K. Irving),63,59,J. Brown ,2.0,1,,,,,,,,,,,,,
29201,04300MIL,MIL,BOS,3,626,Personal foul by K. Irving (drawn by E. Bledsoe),,63,59,,,,,personal,K. Irving ,E. Bledsoe ,,,,,,,,,
29202,04300MIL,MIL,BOS,3,612,B. Lopez makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,66,59,B. Lopez ,3.0,1,,,,,,,,,,,,,
29203,04300MIL,MIL,BOS,3,600,,A. Horford makes 3-pt jump shot from 28 ft (assist by K. Irving),66,62,A. Horford ,3.0,1,,,,,,,,,,,,,
29204,04300MIL,MIL,BOS,3,589,Personal foul by M. Morris (drawn by G. Antetokounmpo),,66,62,,,,,personal,M. Morris ,G. Antetokounmpo ,,,,,,,,,
29205,04300MIL,MIL,BOS,3,581,B. Lopez misses 2-pt jump shot from 6 ft,,66,62,B. Lopez ,2.0,0,,,,,,,,,,,,,
29206,04300MIL,MIL,BOS,3,578,,Defensive rebound by J. Tatum,66,62,,,,,,,,J. Tatum ,defensive,,,,,,,
29207,04300MIL,MIL,BOS,3,569,,Turnover by K. Irving (bad pass; steal by N. Mirotic),66,62,,,,,,,,,,,,,,,K. Irving ,steal
29208,04300MIL,MIL,BOS,3,562,K. Middleton makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,69,62,K. Middleton ,3.0,1,,,,,,,,,,,,,
29209,04300MIL,MIL,BOS,3,548,,Turnover by A. Horford (lost ball; steal by N. Mirotic),69,62,,,,,,,,,,,,,,,A. Horford ,steal
29210,04300MIL,MIL,BOS,3,544,N. Mirotic makes 2-pt layup from 2 ft,,71,62,N. Mirotic ,2.0,1,,,,,,,,,,,,,
29211,04300MIL,MIL,BOS,3,520,,Shooting foul by N. Mirotic (drawn by M. Morris),71,62,,,,,shooting,N. Mirotic ,M. Morris ,,,,,,,,,
29212,04300MIL,MIL,BOS,3,520,,M. Morris makes free throw 2 of 2,71,63,,,,,,,,,,M. Morris ,1,2 of 2,,,,
29213,04300MIL,MIL,BOS,3,520,,M. Morris makes free throw 1 of 2,71,64,,,,,,,,,,M. Morris ,1,1 of 2,,,,
29214,04300MIL,MIL,BOS,3,502,K. Middleton makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,74,64,K. Middleton ,3.0,1,,,,,,,,,,,,,
29215,04300MIL,MIL,BOS,3,484,,M. Morris makes 3-pt jump shot from 27 ft (assist by A. Horford),74,67,M. Morris ,3.0,1,,,,,,,,,,,,,
29216,04300MIL,MIL,BOS,3,475,G. Antetokounmpo misses 2-pt layup from 2 ft,,74,67,G. Antetokounmpo ,2.0,0,,,,,,,,,,,,,
29217,04300MIL,MIL,BOS,3,472,,Defensive rebound by J. Brown,74,67,,,,,,,,J. Brown ,defensive,,,,,,,
29218,04300MIL,MIL,BOS,3,467,,K. Irving makes 2-pt layup from 2 ft,74,69,K. Irving ,2.0,1,,,,,,,,,,,,,
29219,04300MIL,MIL,BOS,3,461,P. Connaughton enters the game for N. Mirotic,,74,69,,,,,,,,,,,,,P. Connaughton - MIL,N. Mirotic - MIL,,
29220,04300MIL,MIL,BOS,3,451,K. Middleton misses 2-pt jump shot from 11 ft,,74,69,K. Middleton ,2.0,0,,,,,,,,,,,,,
29221,04300MIL,MIL,BOS,3,448,,Defensive rebound by M. Morris,74,69,,,,,,,,M. Morris ,defensive,,,,,,,
29222,04300MIL,MIL,BOS,3,443,,K. Irving misses 2-pt jump shot from 20 ft,74,69,K. Irving ,2.0,0,,,,,,,,,,,,,
29223,04300MIL,MIL,BOS,3,440,Defensive rebound by E. Bledsoe,,74,69,,,,,,,,E. Bledsoe ,defensive,,,,,,,
29224,04300MIL,MIL,BOS,3,435,Turnover by E. Bledsoe (bad pass; steal by M. Morris),,74,69,,,,,,,,,,,,,,,E. Bledsoe ,steal
29225,04300MIL,MIL,BOS,3,426,,M. Morris makes 2-pt jump shot from 13 ft (assist by J. Brown),74,71,M. Morris ,2.0,1,,,,,,,,,,,,,
29226,04300MIL,MIL,BOS,3,412,Shooting foul by K. Irving (drawn by G. Antetokounmpo),,74,71,,,,,shooting,K. Irving ,G. Antetokounmpo ,,,,,,,,,
29227,04300MIL,MIL,BOS,3,412,G. Antetokounmpo makes free throw 1 of 2,,75,71,,,,,,,,,,G. Antetokounmpo ,1,1 of 2,,,,
29228,04300MIL,MIL,BOS,3,412,,G. Hayward enters the game for J. Tatum,75,71,,,,,,,,,,,,,G. Hayward - BOS,J. Tatum - BOS,,
29229,04300MIL,MIL,BOS,3,412,G. Hill enters the game for E. Bledsoe,,75,71,,,,,,,,,,,,,G. Hill - MIL,E. Bledsoe - MIL,,
29230,04300MIL,MIL,BOS,3,412,E. Ilyasova enters the game for B. Lopez,,75,71,,,,,,,,,,,,,E. Ilyasova - MIL,B. Lopez - MIL,,
29231,04300MIL,MIL,BOS,3,412,G. Antetokounmpo makes free throw 2 of 2,,76,71,,,,,,,,,,G. Antetokounmpo ,1,2 of 2,,,,
29232,04300MIL,MIL,BOS,3,394,,K. Irving misses 3-pt jump shot from 31 ft,76,71,K. Irving ,3.0,0,,,,,,,,,,,,,
29233,04300MIL,MIL,BOS,3,391,Defensive rebound by K. Middleton,,76,71,,,,,,,,K. Middleton ,defensive,,,,,,,
29234,04300MIL,MIL,BOS,3,381,K. Middleton misses 3-pt jump shot from 22 ft,,76,71,K. Middleton ,3.0,0,,,,,,,,,,,,,
29235,04300MIL,MIL,BOS,3,378,,Defensive rebound by J. Brown,76,71,,,,,,,,J. Brown ,defensive,,,,,,,
29236,04300MIL,MIL,BOS,3,375,,J. Brown misses 3-pt jump shot from 31 ft,76,71,J. Brown ,3.0,0,,,,,,,,,,,,,
29237,04300MIL,MIL,BOS,3,373,Defensive rebound by G. Antetokounmpo,,76,71,,,,,,,,G. Antetokounmpo ,defensive,,,,,,,
29238,04300MIL,MIL,BOS,3,359,P. Connaughton makes 2-pt layup from 1 ft (assist by K. Middleton),,78,71,P. Connaughton ,2.0,1,,,,,,,,,,,,,
29239,04300MIL,MIL,BOS,3,347,,G. Hayward misses 3-pt jump shot from 29 ft,78,71,G. Hayward ,3.0,0,,,,,,,,,,,,,
29240,04300MIL,MIL,BOS,3,344,Defensive rebound by P. Connaughton,,78,71,,,,,,,,P. Connaughton ,defensive,,,,,,,
29241,04300MIL,MIL,BOS,3,333,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by E. Ilyasova),,81,71,G. Antetokounmpo ,3.0,1,,,,,,,,,,,,,
29242,04300MIL,MIL,BOS,3,316,,Turnover by A. Horford (lost ball; steal by E. Ilyasova),81,71,,,,,,,,,,,,,,,A. Horford ,steal
29243,04300MIL,MIL,BOS,3,314,Turnover by P. Connaughton (out of bounds lost ball),,81,71,,,,,,,,,,,,,,,P. Connaughton ,common_tov
29244,04300MIL,MIL,BOS,3,299,,Offensive foul by G. Hayward (drawn by E. Ilyasova),81,71,,,,,offensive,G. Hayward ,E. Ilyasova ,,,,,,,,,
29245,04300MIL,MIL,BOS,3,299,,Turnover by G. Hayward (offensive foul),81,71,,,,,,,,,,,,,,,G. Hayward ,common_tov
29246,04300MIL,MIL,BOS,3,299,,A. Baynes enters the game for A. Horford,81,71,,,,,,,,,,,,,A. Baynes - BOS,A. Horford - BOS,,
29247,04300MIL,MIL,BOS,3,274,E. Ilyasova makes 2-pt jump shot from 17 ft (assist by G. Antetokounmpo),,83,71,E. Ilyasova ,2.0,1,,,,,,,,,,,,,
29248,04300MIL,MIL,BOS,3,257,,Turnover by J. Brown (bad pass; steal by G. Antetokounmpo),83,71,,,,,,,,,,,,,,,J. Brown ,steal
29249,04300MIL,MIL,BOS,3,250,G. Antetokounmpo misses 2-pt layup from 2 ft,,83,71,G. Antetokounmpo ,2.0,0,,,,,,,,,,,,,
29250,04300MIL,MIL,BOS,3,246,Offensive rebound by G. Antetokounmpo,,83,71,,,,,,,,G. Antetokounmpo ,offensive,,,,,,,
29251,04300MIL,MIL,BOS,3,246,G. Antetokounmpo makes 2-pt layup at rim,,85,71,G. Antetokounmpo ,2.0,1,,,,,,,,,,,,,
29252,04300MIL,MIL,BOS,3,241,,Personal foul by G. Antetokounmpo (drawn by A. Baynes),85,71,,,,,personal,G. Antetokounmpo ,A. Baynes ,,,,,,,,,
29253,04300MIL,MIL,BOS,3,241,,T. Rozier enters the game for J. Brown,85,71,,,,,,,,,,,,,T. Rozier - BOS,J. Brown - BOS,,
29254,04300MIL,MIL,BOS,3,241,N. Mirotic enters the game for K. Middleton,,85,71,,,,,,,,,,,,,N. Mirotic - MIL,K. Middleton - MIL,,
29255,04300MIL,MIL,BOS,3,229,,K. Irving misses 2-pt jump shot from 13 ft,85,71,K. Irving ,2.0,0,,,,,,,,,,,,,
29256,04300MIL,MIL,BOS,3,226,Defensive rebound by G. Antetokounmpo,,85,71,,,,,,,,G. Antetokounmpo ,defensive,,,,,,,
29257,04300MIL,MIL,BOS,3,223,G. Antetokounmpo misses 2-pt layup from 5 ft (block by A. Baynes),,85,71,G. Antetokounmpo ,2.0,0,A. Baynes ,,,,,,,,,,,,
29258,04300MIL,MIL,BOS,3,222,Offensive rebound by G. Antetokounmpo,,85,71,,,,,,,,G. Antetokounmpo ,offensive,,,,,,,
29259,04300MIL,MIL,BOS,3,221,Shooting foul by A. Baynes (drawn by G. Antetokounmpo),,85,71,,,,,shooting,A. Baynes ,G. Antetokounmpo ,,,,,,,,,
29260,04300MIL,MIL,BOS,3,221,G. Antetokounmpo makes free throw 1 of 2,,86,71,,,,,,,,,,G. Antetokounmpo ,1,1 of 2,,,,
29261,04300MIL,MIL,BOS,3,221,,J. Tatum enters the game for M. Morris,86,71,,,,,,,,,,,,,J. Tatum - BOS,M. Morris - BOS,,
29262,04300MIL,MIL,BOS,3,221,G. Antetokounmpo misses free throw 2 of 2,,86,71,,,,,,,,,,G. Antetokounmpo ,0,2 of 2,,,,
29263,04300MIL,MIL,BOS,3,218,,Defensive rebound by J. Tatum,86,71,,,,,,,,J. Tatum ,defensive,,,,,,,
29264,04300MIL,MIL,BOS,3,206,,Turnover by K. Irving (bad pass),86,71,,,,,,,,,,,,,,,K. Irving ,common_tov
29265,04300MIL,MIL,BOS,3,192,P. Connaughton misses 3-pt jump shot from 26 ft,,86,71,P. Connaughton ,3.0,0,,,,,,,,,,,,,
29266,04300MIL,MIL,BOS,3,189,,Defensive rebound by T. Rozier,86,71,,,,,,,,T. Rozier ,defensive,,,,,,,
29267,04300MIL,MIL,BOS,3,178,,T. Rozier misses 2-pt jump shot from 21 ft,86,71,T. Rozier ,2.0,0,,,,,,,,,,,,,
29268,04300MIL,MIL,BOS,3,174,,Offensive rebound by K. Irving,86,71,,,,,,,,K. Irving ,offensive,,,,,,,
29269,04300MIL,MIL,BOS,3,169,,J. Tatum misses 2-pt layup from 3 ft,86,71,J. Tatum ,2.0,0,,,,,,,,,,,,,
29270,04300MIL,MIL,BOS,3,165,,Offensive rebound by A. Baynes,86,71,,,,,,,,A. Baynes ,offensive,,,,,,,
